id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
1116,24,male,15018.40182,9.617031516,yesdebt,10,10,1,43,3.761200116
1117,27,female,3777.580074,8.236838892,nodebt,10,10,7,26,3.258096538
1118,26,male,12700.39601,9.449388454,yesdebt,10,10,3,53,3.970291914
1119,21,female,27013.69841,10.20409936,nodebt,1,10,6,84,4.430816799
1120,19,male,1634.013826,7.398794737,nodebt,10,5,6,76,4.33073334
1121,18,male,16209.85007,9.693374365,nodebt,10,7,8,12,2.48490665
1122,21,male,27700.96233,10.22922243,yesdebt,6,2,7,84,4.430816799
1123,18,male,11374.15856,9.339099269,yesdebt,3,10,5,17,2.833213344
1124,18,male,19039.69657,9.854281372,yesdebt,10,10,3,95,4.553876892
1125,18,female,11155.41631,9.319680427,nodebt,10,10,3,49,3.891820298
1126,18,male,18284.78883,9.813824782,yesdebt,8,5,3,33,3.496507561
1127,27,female,4335.164077,8.374514738,yesdebt,10,7,7,29,3.36729583
1128,20,male,10030.99113,9.213434693,nodebt,10,10,3,44,3.784189634
1129,18,male,23552.54524,10.06698917,nodebt,10,10,4,11,2.397895273
1130,21,female,33293.73016,10.41312437,nodebt,10,10,3,56,4.025351691
1131,26,male,11597.95619,9.358584171,nodebt,10,7,3,60,4.094344562
1132,24,male,17995.86862,9.797897489,yesdebt,6,6,6,93,4.532599493
1133,27,female,24710.32355,10.11497639,nodebt,1,10,4,8,2.079441542
1134,24,male,13206.23068,9.488444018,nodebt,1,4,6,78,4.356708827
1135,20,male,16164.53199,9.690574738,nodebt,10,1,9,25,3.218875825
1136,19,male,21054.42936,9.954866238,yesdebt,10,4,4,59,4.077537444
1137,22,male,4064.044697,NA,yesdebt,4,7,7,61,4.110873864
1138,27,female,20017.82994,9.904378652,yesdebt,10,9,7,47,3.850147602
1139,22,male,8044.108005,8.992695178,nodebt,10,5,8,90,4.49980967
1140,21,female,15869.78673,9.672172375,yesdebt,2,10,5,51,3.931825633
1141,20,male,12422.41782,9.427258008,nodebt,10,2,9,65,4.17438727
1142,25,male,14387.96307,9.574147238,yesdebt,10,10,8,45,3.80666249
1143,25,female,22372.66821,10.01559532,yesdebt,3,10,1,25,3.218875825
1144,20,female,17576.02639,9.774291116,nodebt,7,9,7,58,4.060443011
1145,24,female,10900.48624,9.296562676,nodebt,10,10,6,96,4.564348191
1146,26,female,15913.97559,9.67495297,yesdebt,6,1,5,12,2.48490665
1147,24,male,22178.42057,10.00687505,yesdebt,10,7,9,31,3.433987204
1148,22,male,19229.29491,9.864190172,nodebt,9,10,3,50,3.912023005
1149,21,male,3340.380277,8.113839935,nodebt,1,2,8,61,4.110873864
1150,26,male,8640.623523,NA,nodebt,3,3,3,87,4.465908119
1151,27,female,18033.66442,9.799995535,nodebt,10,10,2,19,2.944438979
1152,27,male,12081.98821,9.399471045,nodebt,10,5,2,32,3.465735903
1153,20,female,18240.35344,9.811391641,yesdebt,10,10,7,15,2.708050201
1154,24,male,17510.02819,9.770529035,nodebt,10,5,6,42,3.737669618
1155,23,male,11266.54793,9.329593254,nodebt,6,10,10,11,2.397895273
1156,18,female,17984.84797,9.797284903,yesdebt,10,3,2,92,4.521788577
1157,27,male,19616.13015,9.884107474,yesdebt,6,10,3,42,3.737669618
1158,21,female,22712.72427,10.03068059,nodebt,3,8,1,17,2.833213344
1159,27,male,15800.07812,9.667770164,yesdebt,7,8,1,97,4.574710979
1160,21,male,8004.365599,8.987742372,yesdebt,7,10,6,86,4.454347296
1161,21,female,13410.38761,9.503784881,yesdebt,10,7,6,86,4.454347296
1162,20,female,5103.687003,8.537718499,yesdebt,10,2,10,5,1.609437912
1163,19,female,16100.18684,9.686586156,yesdebt,4,1,3,13,2.564949357
1164,20,male,3532.757724,8.16983407,nodebt,10,5,10,33,3.496507561
1165,20,male,31920.4008,10.37100061,yesdebt,1,10,2,19,2.944438979
1166,21,male,1023.634475,NA,nodebt,10,9,2,57,4.043051268
1167,24,male,14023.53935,9.548492579,nodebt,10,10,1,61,4.110873864
1168,23,male,31193.42326,10.34796256,nodebt,10,10,9,78,4.356708827
1169,27,male,6298.029124,8.747992026,nodebt,1,2,8,93,4.532599493
1170,27,male,8208.963095,9.012981897,yesdebt,2,6,8,49,3.891820298
1171,23,male,1454.996593,NA,nodebt,10,5,9,57,4.043051268
1172,18,male,2844.226662,7.953046486,yesdebt,1,8,1,17,2.833213344
1173,27,female,6641.222701,8.801051367,yesdebt,6,6,8,1,0
1174,27,male,2310.276732,7.745122594,nodebt,10,10,4,47,3.850147602
1175,20,male,18009.83772,9.798673428,nodebt,5,10,9,7,1.945910149
1176,22,male,26780.31562,10.1954224,nodebt,10,10,7,83,4.418840608
1177,26,male,8163.115296,9.007381152,yesdebt,10,10,4,26,3.258096538
1178,27,male,5977.44123,8.695747867,yesdebt,10,10,3,34,3.526360525
1179,18,male,24353.76681,10.10044181,yesdebt,10,6,8,11,2.397895273
1180,18,male,3236.405577,8.082218603,nodebt,10,10,6,60,4.094344562
1181,18,male,17790.27305,9.786407129,nodebt,10,10,5,11,2.397895273
1182,21,male,21176.35376,9.960640449,nodebt,10,10,6,9,2.197224577
1183,20,female,31427.40332,10.35543551,yesdebt,2,10,2,23,3.135494216
1184,24,female,18742.80071,9.838564996,yesdebt,10,8,2,83,4.418840608
1185,20,female,8362.968047,9.031568673,yesdebt,10,10,3,45,3.80666249
1186,24,male,25772.21081,10.15705209,yesdebt,6,10,8,25,3.218875825
1187,18,female,2040.966026,7.621178517,yesdebt,10,10,5,29,3.36729583
1188,20,male,19369.05047,9.871431735,nodebt,2,10,4,26,3.258096538
1189,20,female,15728.71854,9.663243527,nodebt,10,1,8,9,2.197224577
1190,24,female,3510.399314,NA,nodebt,10,7,7,89,4.48863637
1191,23,female,14456.05015,9.578868301,yesdebt,10,10,9,21,3.044522438
1192,18,male,18185.22628,9.8083648,yesdebt,10,9,5,64,4.158883083
1193,23,male,15129.50254,9.624401927,yesdebt,4,10,8,58,4.060443011
1194,23,female,27336.05109,10.21596166,nodebt,10,5,4,97,4.574710979
1195,18,male,11391.43074,9.340616662,nodebt,4,10,4,30,3.401197382
1196,21,female,3901.849471,8.269205943,yesdebt,9,10,10,82,4.406719247
1197,21,female,12735.86257,9.452177117,yesdebt,7,10,5,46,3.828641396
1198,25,female,16386.75622,9.70422874,yesdebt,10,3,2,69,4.234106505
1199,26,male,3926.559117,NA,nodebt,10,1,1,99,4.59511985
1200,21,male,11942.14279,9.387828834,yesdebt,10,10,4,100,4.605170186
1201,24,male,20108.4799,9.908896891,yesdebt,6,10,4,53,3.970291914
1202,21,male,14250.57423,9.564552482,yesdebt,1,10,8,75,4.317488114
1203,27,female,19739.52573,9.890378287,nodebt,10,10,3,21,3.044522438
1204,24,male,27297.29585,10.21454292,nodebt,10,7,3,65,4.17438727
1205,18,female,1401.737875,5.995799823,yesdebt,10,2,1,48,3.871201011
1206,18,male,26360.69057,10.17962919,yesdebt,4,6,1,8,2.079441542
1207,27,female,20795.13903,9.942474538,nodebt,9,10,3,60,4.094344562
1208,24,male,26087.52478,10.1692125,nodebt,10,4,10,12,2.48490665
1209,20,male,20381.76238,9.922395779,nodebt,9,10,8,73,4.290459441
1210,25,female,15730.40153,9.663350522,yesdebt,10,7,4,53,3.970291914
1211,26,male,30223.92216,10.31638901,nodebt,10,10,2,93,4.532599493
1212,27,male,13330.67959,9.497823394,nodebt,4,10,10,37,3.610917913
1213,19,male,1963.489657,NA,yesdebt,6,10,2,45,3.80666249
1214,19,female,15413.50205,9.642999161,yesdebt,10,1,2,47,3.850147602
1215,27,male,1519.386384,NA,yesdebt,10,10,4,57,4.043051268
1216,25,male,26176.14747,10.17260387,nodebt,2,2,2,69,4.234106505
1217,24,female,3505.247562,8.162016428,nodebt,5,3,9,44,3.784189634
1218,24,female,24596.34001,10.11035293,yesdebt,10,8,7,80,4.382026635
1219,22,female,9224.797733,9.129650543,nodebt,10,7,6,9,2.197224577
1220,25,male,12153.51509,9.405373715,yesdebt,10,10,5,78,4.356708827
1221,24,male,26894.98012,10.19969494,yesdebt,7,8,5,98,4.584967479
1222,22,male,18820.39489,9.842696395,nodebt,10,1,3,58,4.060443011
1223,23,female,4038.206067,8.303555829,nodebt,10,8,1,74,4.304065093
1224,22,female,13583.04834,9.516577849,yesdebt,10,6,6,23,3.135494216
1225,18,female,12339.52713,9.420562976,yesdebt,9,10,6,27,3.295836866
1226,22,male,7878.248191,8.971860847,nodebt,10,3,8,92,4.521788577
1227,24,female,20125.73126,9.909754438,nodebt,2,8,7,58,4.060443011
1228,22,male,36098.81186,10.49401523,nodebt,2,3,9,69,4.234106505
1229,23,male,6194.411529,8.731402798,nodebt,10,10,10,47,3.850147602
1230,22,female,13335.43772,9.498180261,yesdebt,10,5,10,23,3.135494216
1231,18,male,36409.00494,10.50257141,yesdebt,10,3,5,61,4.110873864
1232,23,male,16675.28384,9.721682893,yesdebt,10,9,8,80,4.382026635
1233,21,female,12242.19937,9.412644227,yesdebt,10,5,4,21,3.044522438
1234,22,male,14963.72772,9.6133844,yesdebt,10,4,10,74,4.304065093
1235,19,female,1650.982268,7.409125704,yesdebt,10,10,7,50,3.912023005
1236,22,female,13843.13528,9.535544741,yesdebt,7,6,10,93,4.532599493
1237,20,female,6321.654335,8.751736215,nodebt,7,7,7,39,3.663561646
1238,18,male,5029.499133,8.523075682,yesdebt,2,10,1,79,4.369447852
1239,23,male,16768.7533,9.727272511,yesdebt,3,8,2,70,4.248495242
1240,20,male,9054.785292,9.111048659,nodebt,10,6,9,91,4.510859507
1241,18,female,19052.13109,9.854934242,nodebt,10,10,3,7,1.945910149
1242,25,male,18573.77358,9.829505842,yesdebt,5,10,7,73,4.290459441
1243,18,male,17966.88374,9.79628555,nodebt,1,4,7,63,4.143134726
1244,20,female,16054.25777,9.683729375,nodebt,10,7,10,98,4.584967479
1245,18,male,19163.21639,9.860747908,yesdebt,10,10,2,93,4.532599493
1246,19,female,6108.950672,8.717510298,yesdebt,4,3,6,49,3.891820298
1247,23,female,4752.995028,8.46653023,nodebt,7,10,10,59,4.077537444
1248,24,male,8683.568682,9.069187862,yesdebt,10,4,6,100,4.605170186
1249,23,male,24086.77082,10.08941804,yesdebt,10,2,10,30,3.401197382
1250,23,female,14672.03886,9.593698843,yesdebt,10,5,7,49,3.891820298
1251,24,female,13694.11616,9.524721542,nodebt,10,10,10,10,2.302585093
1252,23,male,13220.24454,9.489504611,nodebt,10,4,4,9,2.197224577
1253,18,male,15823.74519,9.669266951,yesdebt,10,10,3,58,4.060443011
1254,20,male,19190.46119,9.862168622,yesdebt,5,10,2,84,4.430816799
1255,20,female,15257.91177,9.632853452,yesdebt,10,3,4,94,4.543294782
1256,26,female,22843.70212,10.03643074,yesdebt,1,8,9,38,3.63758616
1257,26,female,25075.6308,10.12965177,nodebt,1,10,8,67,4.204692619
1258,25,female,23601.85611,10.06908064,yesdebt,4,8,9,75,4.317488114
1259,23,female,16411.40816,9.705731992,yesdebt,10,10,6,87,4.465908119
1260,26,male,26311.49973,10.17776137,yesdebt,10,10,10,34,3.526360525
1261,24,male,16287.77329,9.69817,yesdebt,7,10,9,78,4.356708827
1262,22,male,16740.54062,9.725588639,yesdebt,10,10,7,26,3.258096538
1263,25,male,16002.22662,9.680483155,nodebt,10,7,2,49,3.891820298
1264,20,female,20805.393,9.942967511,yesdebt,10,10,9,59,4.077537444
1265,20,male,9954.479619,9.205777942,yesdebt,7,2,6,27,3.295836866
1266,18,female,8603.948268,9.059976478,nodebt,9,10,8,3,1.098612289
1267,26,male,28064.21543,10.24225057,yesdebt,10,10,2,73,4.290459441
1268,18,female,4145.343017,8.329740819,nodebt,4,7,3,67,4.204692619
1269,27,male,25309.04346,10.13891706,nodebt,10,10,4,11,2.397895273
1270,26,male,2089.134275,7.644505037,nodebt,1,7,4,3,1.098612289
1271,18,female,29486.11069,10.29167461,yesdebt,4,10,1,57,4.043051268
1272,24,male,14539.0152,9.584591018,yesdebt,10,8,10,48,3.871201011
1273,22,male,34320.50675,10.44349832,yesdebt,2,9,4,85,4.442651256
1274,22,female,17721.92093,9.782557623,nodebt,4,10,1,99,4.59511985
1275,22,male,10133.46631,9.223598721,nodebt,3,6,10,9,2.197224577
1276,22,male,22009.08144,9.99921044,yesdebt,5,10,3,26,3.258096538
1277,22,female,17113.4854,9.747622052,yesdebt,10,10,4,75,4.317488114
1278,25,female,20659.26614,9.935919221,yesdebt,6,7,9,12,2.48490665
1279,20,female,17015.08833,9.741855778,yesdebt,10,4,1,55,4.007333185
1280,27,male,26088.48338,10.16924925,nodebt,5,2,7,62,4.127134385
1281,27,male,22644.91438,10.02769057,yesdebt,10,10,8,63,4.143134726
1282,19,male,11821.02687,9.377635163,nodebt,10,10,1,95,4.553876892
1283,21,female,16898.61833,9.734987142,nodebt,10,2,6,56,4.025351691
1284,24,male,28129.96791,10.24459076,nodebt,10,1,3,39,3.663561646
1285,20,male,16561.17634,9.71481646,nodebt,10,1,8,19,2.944438979
1286,27,female,24959.40297,10.1250059,nodebt,10,10,4,6,1.791759469
1287,27,male,23852.77951,10.07965603,yesdebt,5,1,4,85,4.442651256
1288,18,female,16925.7121,9.736589171,nodebt,5,10,5,14,2.63905733
1289,26,male,21623.19364,9.981521797,nodebt,10,10,6,77,4.343805422
1290,20,female,10621.74154,9.270658268,yesdebt,3,10,9,55,4.007333185
1291,25,female,14611.33838,9.589553107,yesdebt,10,10,1,17,2.833213344
1292,18,female,30484.54664,10.32497517,yesdebt,8,10,8,58,4.060443011
1293,26,female,17028.78041,9.742660157,yesdebt,10,10,8,68,4.219507705
1294,24,male,25023.11749,10.12755538,nodebt,7,10,7,22,3.091042453
1295,26,female,11626.21945,9.361018124,yesdebt,4,10,10,99,4.59511985
1296,19,female,4023.940807,NA,nodebt,10,10,6,61,4.110873864
1297,22,female,7780.088182,8.959322952,yesdebt,10,1,2,30,3.401197382
1298,19,female,13097.90651,9.480207688,nodebt,2,8,10,43,3.761200116
1299,23,male,5255.952137,8.567116454,yesdebt,10,9,6,14,2.63905733
1300,26,female,21753.00329,9.987507109,nodebt,10,10,7,87,4.465908119
1301,26,male,14933.01582,9.611329867,yesdebt,10,6,7,82,4.406719247
1302,20,female,7271.37232,8.891700317,nodebt,10,10,4,61,4.110873864
1303,25,female,23665.11399,10.07175726,nodebt,10,9,1,69,4.234106505
1304,27,male,12396.10125,9.425137287,nodebt,10,10,4,89,4.48863637
1305,26,female,5724.844317,8.652570635,nodebt,7,3,9,97,4.574710979
1306,18,male,14119.54805,9.555315503,nodebt,2,10,8,10,2.302585093
1307,20,female,16250.61849,9.695886248,yesdebt,6,3,5,7,1.945910149
1308,25,male,34065.09996,10.43602868,yesdebt,10,10,10,44,3.784189634
1309,23,male,17122.84858,9.748169025,yesdebt,10,10,7,52,3.951243719
1310,21,male,12071.21957,9.39857935,nodebt,10,10,5,37,3.610917913
1311,24,male,7078.274594,8.864785456,yesdebt,10,9,8,66,4.189654742
1312,23,male,16314.7335,9.699823874,yesdebt,7,10,6,56,4.025351691
1313,21,female,12330.01016,9.41979142,nodebt,8,10,8,14,2.63905733
1314,22,female,21623.55621,9.981538565,yesdebt,10,4,2,49,3.891820298
1315,21,female,17154.12084,9.749993706,nodebt,10,10,10,75,4.317488114
1316,21,female,26641.83921,10.19023816,yesdebt,9,7,2,77,4.343805422
1317,18,male,16779.75577,9.727928425,nodebt,4,10,2,59,4.077537444
1318,26,male,3858.281547,8.257977168,nodebt,2,10,7,83,4.418840608
1319,26,female,7975.457286,8.984124266,nodebt,10,10,2,66,4.189654742
1320,23,female,14825.16694,9.604081484,yesdebt,10,10,4,3,1.098612289
1321,26,male,19817.15398,9.894303204,nodebt,7,6,8,12,2.48490665
1322,19,male,34578.07057,10.45097496,nodebt,6,6,4,59,4.077537444
1323,26,male,20328.47084,9.919777687,yesdebt,6,10,9,69,4.234106505
1324,25,female,19690.89449,9.887911599,nodebt,2,10,8,16,2.772588722
1325,19,female,4855.531573,8.487873865,nodebt,10,10,2,25,3.218875825
1326,27,male,17868.41712,9.790790027,yesdebt,10,2,6,96,4.564348191
1327,24,female,4490.876532,8.40980318,yesdebt,10,8,6,87,4.465908119
1328,25,female,10355.0873,9.245233204,nodebt,10,10,5,34,3.526360525
1329,19,female,21918.12415,9.99506916,yesdebt,10,6,4,2,0.693147181
1330,19,male,22634.46294,10.02722893,yesdebt,10,3,1,34,3.526360525
1331,24,male,11681.58843,9.365769243,nodebt,7,10,6,47,3.850147602
1332,21,male,10531.05406,9.262083701,yesdebt,10,4,10,61,4.110873864
1333,22,male,12837.79081,9.460148507,yesdebt,7,1,7,73,4.290459441
1334,22,female,30144.95541,10.31377287,nodebt,10,6,1,90,4.49980967
1335,18,female,6575.89182,NA,yesdebt,2,10,4,54,3.988984047
1336,21,female,13941.75934,9.542643884,yesdebt,10,7,9,97,4.574710979
1337,24,male,23846.28147,10.07938357,nodebt,7,9,3,14,2.63905733
1338,24,male,13696.20918,9.524874371,yesdebt,10,6,1,32,3.465735903
1339,22,male,5552.244696,8.621957575,yesdebt,10,10,3,40,3.688879454
1340,19,male,20206.67639,9.913768343,nodebt,8,8,5,16,2.772588722
1341,21,female,22018.66038,9.999645572,nodebt,8,10,5,44,3.784189634
1342,24,female,5189.768324,8.554444336,nodebt,10,5,10,48,3.871201011
1343,23,female,12494.45532,9.43304025,yesdebt,10,10,5,54,3.988984047
1344,19,male,20272.73457,9.917032138,yesdebt,4,10,4,84,4.430816799
1345,24,female,8806.247749,9.08321672,nodebt,1,9,6,61,4.110873864
1346,24,female,14667.4917,9.593388875,yesdebt,10,9,5,13,2.564949357
1347,27,male,13076.39934,9.478564307,nodebt,10,10,9,53,3.970291914
1348,22,male,13624.19955,9.519602869,nodebt,9,10,6,60,4.094344562
1349,25,female,13624.65545,9.519636331,yesdebt,1,10,7,42,3.737669618
1350,23,female,25288.70644,10.13811319,yesdebt,10,2,9,72,4.276666119
1351,19,female,23795.27644,10.07724237,yesdebt,3,9,2,13,2.564949357
1352,20,male,18793.30533,9.841255986,yesdebt,4,9,2,57,4.043051268
1353,26,male,13304.10631,9.495828012,yesdebt,10,10,6,94,4.543294782
1354,20,female,1708.023058,7.443091874,yesdebt,10,8,9,79,4.369447852
1355,26,male,7525.681058,8.926076592,nodebt,10,10,6,9,2.197224577
1356,22,male,23899.18626,10.08159969,nodebt,9,5,2,28,3.33220451
1357,22,male,7807.057838,8.962783455,nodebt,7,3,2,1,0
1358,20,male,12507.75283,9.434103957,nodebt,10,10,1,46,3.828641396
1359,25,female,23735.31217,10.07471918,yesdebt,8,10,4,70,4.248495242
1360,19,male,4563.574633,8.425861506,yesdebt,10,2,3,96,4.564348191
1361,18,male,28946.85116,10.27321671,nodebt,1,2,4,77,4.343805422
1362,20,male,14109.0496,9.554571686,yesdebt,10,3,7,48,3.871201011
1363,24,male,4319.913311,NA,nodebt,10,10,1,65,4.17438727
1364,18,male,6731.267609,8.814518757,nodebt,6,9,2,57,4.043051268
1365,25,male,12748.64669,9.453180403,yesdebt,3,7,3,55,4.007333185
1366,19,male,26087.80777,10.16922335,nodebt,10,10,6,73,4.290459441
1367,20,female,23548.26351,10.06680736,nodebt,9,4,4,41,3.713572067
1368,18,female,20708.55602,9.938302228,nodebt,7,4,7,81,4.394449155
1369,23,male,18242.1195,9.811488458,yesdebt,10,8,3,6,1.791759469
1370,26,female,14207.58251,9.561531081,nodebt,1,10,5,68,4.219507705
1371,20,female,10925.29096,9.298835652,nodebt,8,10,7,38,3.63758616
1372,20,female,6181.022271,8.729238953,nodebt,8,4,8,41,3.713572067
1373,18,male,23100.0408,10.04758966,nodebt,6,8,8,30,3.401197382
1374,22,male,15873.86202,9.672429137,yesdebt,2,3,6,8,2.079441542
1375,23,female,22840.50577,10.03629081,nodebt,5,4,6,85,4.442651256
1376,23,female,33447.03248,10.41771835,nodebt,10,10,4,65,4.17438727
1377,21,female,18475.8497,9.824219737,nodebt,7,7,2,87,4.465908119
1378,20,female,13778.14564,9.530838967,yesdebt,4,4,5,81,4.394449155
1379,24,male,23079.04259,10.04668024,yesdebt,10,10,6,46,3.828641396
1380,27,male,11449.37518,9.345690438,yesdebt,10,10,5,55,4.007333185
1381,19,male,18512.82763,9.826219156,yesdebt,10,8,8,87,4.465908119
1382,18,male,30187.48145,10.3151826,yesdebt,10,6,3,22,3.091042453
1383,20,female,10111.02791,9.221381979,yesdebt,10,10,2,63,4.143134726
1384,20,female,7496.120412,8.922140887,nodebt,4,10,7,52,3.951243719
1385,18,female,6462.553127,8.77377974,nodebt,7,10,4,84,4.430816799
1386,21,male,24917.23301,10.12331493,yesdebt,10,10,7,70,4.248495242
1387,18,male,19778.49298,9.892350413,nodebt,10,2,5,88,4.477336814
1388,25,male,25176.07243,10.13364932,nodebt,5,10,2,93,4.532599493
1389,19,female,21008.74562,9.952694088,nodebt,4,10,5,96,4.564348191
1390,18,male,16784.80622,9.728229365,yesdebt,10,5,6,28,3.33220451
1391,23,female,16922.58819,9.736404588,nodebt,10,10,9,34,3.526360525
1392,22,female,15659.0987,9.658807414,nodebt,10,6,8,21,3.044522438
1393,19,male,9538.731501,9.163115789,yesdebt,10,7,6,99,4.59511985
1394,27,female,16019.2029,9.681543463,nodebt,10,10,5,76,4.33073334
1395,19,female,12567.1465,9.438841267,nodebt,10,7,2,23,3.135494216
1396,24,female,20623.7634,9.934199253,nodebt,7,8,4,46,3.828641396
1397,21,male,6484.33088,8.777143912,nodebt,10,10,4,60,4.094344562
1398,24,male,5888.84757,8.680815599,yesdebt,10,4,4,43,3.761200116
1399,23,female,27521.08283,10.22270764,yesdebt,2,6,5,49,3.891820298
1400,26,female,13666.09446,9.522673187,nodebt,8,3,4,68,4.219507705
1401,19,female,25450.02091,10.14447184,nodebt,10,5,6,18,2.890371758
1402,20,male,23248.90085,10.05401313,nodebt,9,10,2,17,2.833213344
1403,23,female,8565.928466,9.055547807,yesdebt,1,10,7,1,0
1404,26,male,7500.088691,8.922670125,nodebt,10,10,4,40,3.688879454
1405,20,female,10183.76723,9.228550283,yesdebt,4,10,8,12,2.48490665
1406,21,female,1982.246046,NA,yesdebt,8,1,7,47,3.850147602
1407,24,male,17578.77577,9.774447531,yesdebt,10,5,6,91,4.510859507
1408,24,female,10781.40774,9.285578424,yesdebt,10,9,4,78,4.356708827
1409,27,male,3625.079585,8.195631522,yesdebt,9,4,8,52,3.951243719
1410,19,female,8170.733905,9.008314013,yesdebt,10,2,8,72,4.276666119
1411,27,female,24711.81756,10.11503685,nodebt,5,10,3,77,4.343805422
1412,27,female,24167.21617,10.09275229,nodebt,10,10,8,4,1.386294361
